league,year,h_a,xG,xGA,deep,deep_allowed,ppda_coef,oppda_coef
Serie_A,2015,h,1.94161,1.23208,2,5,8.225806451612904,6.170731707317073
Serie_A,2014,h,0.709503,1.07254,14,3,10.695652173913045,10.833333333333334
EPL,2018,h,1.17008,0.608954,13,4,7.352941176470588,20.0
La_liga,2018,a,2.16266,1.08947,7,5,5.117647058823529,17.82758620689655
Bundesliga,2016,a,0.793224,2.01622,1,15,18.40909090909091,3.645161290322581
Bundesliga,2019,a,3.20866,0.803762,9,4,22.916666666666668,9.482758620689657
La_liga,2015,a,0.766533,1.06014,3,1,8.178571428571429,7.5625
EPL,2016,h,0.496044,2.26056,12,16,10.91304347826087,9.26086956521739
Serie_A,2019,h,1.09631,1.53512,5,2,6.757575757575758,17.071428571428573
Ligue_1,2018,h,0.390296,1.01659,6,3,12.727272727272728,10.391304347826088
Ligue_1,2016,h,1.4366,0.762376,4,4,9.208333333333334,17.8
Ligue_1,2017,a,0.0469224,1.48594,1,4,19.647058823529413,7.931034482758621
Ligue_1,2016,a,0.852527,3.57029,6,11,18.761904761904763,9.476190476190476
Bundesliga,2017,a,2.76039,1.9373,15,7,11.421052631578949,29.25
EPL,2019,h,0.895722,0.949735,6,8,12.214285714285714,5.944444444444445
Bundesliga,2015,a,0.22915,1.10346,1,2,12.875,11.095238095238097
EPL,2015,a,1.3003,1.9071,9,6,8.068965517241379,8.707317073170731
Serie_A,2018,h,0.550312,1.01039,8,4,5.307692307692308,13.52
La_liga,2019,h,0.457129,1.03621,3,5,15.0,7.0625
Serie_A,2018,h,2.01945,0.656746,6,4,7.375,5.928571428571429
Serie_A,2019,a,1.43951,1.88812,3,13,11.24,6.193548387096774
La_liga,2016,h,0.536243,1.34566,4,6,7.961538461538462,6.527777777777778
La_liga,2015,h,1.15492,0.753602,3,8,7.44,4.71875
Ligue_1,2017,a,2.1507,1.72708,4,3,13.76923076923077,7.1
EPL,2015,a,3.05913,0.693548,3,14,13.217391304347826,7.217391304347826
Bundesliga,2018,a,0.461208,2.89288,5,13,11.0,20.214285714285715
Ligue_1,2015,h,3.25698,1.50976,14,5,10.291666666666666,20.11111111111111
EPL,2019,h,1.02645,1.09007,7,2,10.125,9.692307692307692
Ligue_1,2015,h,1.84228,0.694849,6,1,7.536585365853658,14.166666666666666
Bundesliga,2014,a,0.688487,1.71186,2,4,4.7560975609756095,13.047619047619047
Bundesliga,2017,h,0.365312,1.17225,11,0,13.68421052631579,12.565217391304348
Bundesliga,2015,a,2.40291,2.87154,6,11,6.325,2.736842105263158
La_liga,2018,h,0.678086,0.432703,3,3,15.75,11.115384615384617
Bundesliga,2017,a,1.08479,1.92121,9,10,11.166666666666666,6.586206896551724
Serie_A,2017,h,0.592739,1.44923,2,10,10.181818181818182,4.282051282051282
La_liga,2017,h,1.60532,0.219158,9,4,9.903225806451612,12.263157894736842
La_liga,2019,a,2.31274,1.80332,5,13,33.666666666666664,6.529411764705882
Bundesliga,2019,h,2.48484,2.09345,11,4,11.05,8.842105263157896
Serie_A,2018,h,0.907616,0.747252,4,1,6.942857142857143,7.208333333333333
EPL,2018,h,0.4601,1.57799,5,3,18.0,17.6
EPL,2014,a,0.473814,1.81127,2,3,19.0,11.4
La_liga,2017,h,1.26948,0.310044,5,1,5.390243902439025,7.434782608695652
Serie_A,2015,h,0.930207,1.39737,6,6,7.444444444444445,4.324324324324325
Serie_A,2017,h,0.735034,1.43727,3,6,31.454545454545453,8.28125
Bundesliga,2014,a,1.09683,1.10308,5,4,9.25925925925926,6.0606060606060606
Ligue_1,2014,a,1.80265,1.8721,4,2,17.933333333333334,7.952380952380952
La_liga,2014,h,0.11349,1.87156,0,14,17.5,4.230769230769231
Serie_A,2015,h,0.896778,1.55139,9,7,5.7407407407407405,9.033333333333331
La_liga,2019,a,2.3097,0.730874,10,1,8.277777777777779,14.89655172413793
Serie_A,2019,a,2.32982,0.291705,4,4,8.15625,19.4
La_liga,2015,a,0.699162,0.305008,3,1,4.514285714285714,8.037037037037036
Serie_A,2019,a,0.437285,1.2442,6,4,12.535714285714286,15.181818181818182
EPL,2014,a,0.799802,1.77095,1,5,7.71875,8.62962962962963
Ligue_1,2015,h,0.813793,2.10544,4,5,6.617647058823529,8.208333333333334
Ligue_1,2017,a,0.583973,1.2202,2,8,22.61904761904762,7.851851851851852
La_liga,2016,h,2.50535,0.715563,7,2,6.428571428571429,7.413043478260869
EPL,2014,a,1.0475,0.53913,5,8,7.666666666666667,8.227272727272727
Bundesliga,2014,h,1.30113,0.321709,7,1,10.869565217391305,19.0
Serie_A,2017,a,1.28539,2.98551,4,5,25.53846153846154,11.210526315789474
La_liga,2014,h,3.17965,1.06179,2,4,5.472222222222222,8.074074074074074
La_liga,2018,h,1.61531,2.9399,4,10,7.518518518518518,9.074074074074074
Ligue_1,2017,a,0.277685,0.464665,2,6,10.526315789473683,11.653846153846152
La_liga,2015,a,0.201034,1.78244,3,6,3.8846153846153846,13.26923076923077
Ligue_1,2015,a,0.469578,1.0442,3,4,4.838709677419355,6.981132075471698
Ligue_1,2017,h,0.45584,1.97826,5,11,18.62962962962963,13.666666666666666
EPL,2019,a,1.20777,2.02119,3,6,17.210526315789473,4.533333333333333
Serie_A,2014,h,0.693168,0.436016,0,6,14.63157894736842,8.09375
Ligue_1,2017,a,0.231309,1.13634,9,4,7.695652173913044,13.0
La_liga,2018,a,0.941415,0.99822,7,6,14.521739130434783,11.173913043478262
EPL,2017,h,0.700349,1.24181,3,5,14.076923076923077,15.6
EPL,2019,h,0.468461,0.624814,5,3,11.4,13.0625
La_liga,2019,a,1.45796,3.87668,6,8,7.851851851851852,6.285714285714286
Bundesliga,2018,a,1.69354,1.01343,7,7,6.473684210526316,5.964285714285714
Ligue_1,2018,a,0.920134,0.853588,9,1,6.25,6.485714285714286
Ligue_1,2014,h,0.179886,1.46047,0,6,19.866666666666667,11.0
Bundesliga,2018,h,1.84453,0.683564,8,2,5.511111111111111,7.794117647058823
Serie_A,2017,a,1.026,0.184789,3,3,7.88,11.97222222222222
La_liga,2015,h,1.91225,0.930841,7,1,7.222222222222222,6.757575757575758
Bundesliga,2015,h,3.52476,0.420202,10,3,6.0,8.857142857142858
Serie_A,2017,h,1.33588,2.05696,4,5,2.4482758620689653,12.473684210526317
Serie_A,2014,h,0.47022,1.78119,3,7,14.652173913043478,8.545454545454545
EPL,2015,h,2.09025,2.72091,2,6,14.2,6.928571428571429
Serie_A,2016,a,0.587871,2.69734,2,9,46.18181818181818,10.0
Serie_A,2016,h,1.77194,0.21704,8,6,10.423076923076923,13.257142857142858
Bundesliga,2019,h,1.47429,0.889455,2,6,18.185185185185187,4.642857142857143
EPL,2018,h,0.111559,2.60922,4,15,15.65,8.0
Bundesliga,2016,h,1.73915,1.73598,2,19,9.304347826086955,4.32
La_liga,2015,h,0.433431,1.38765,5,5,5.05,6.16
Serie_A,2014,a,0.991984,2.08635,8,4,9.307692307692308,15.11111111111111
Serie_A,2018,a,1.7846,0.433984,11,1,15.473684210526317,7.1923076923076925
Ligue_1,2016,h,0.895857,0.630889,2,5,18.6,20.454545454545453
La_liga,2017,a,0.690659,2.84122,1,6,8.078947368421053,8.947368421052632
EPL,2014,a,1.69506,0.438751,9,3,9.1875,10.966666666666669
La_liga,2014,a,0.129219,1.68927,1,3,7.851851851851852,3.918367346938776
EPL,2014,h,0.470106,2.11207,2,10,2.95,4.0
La_liga,2019,a,1.11673,0.363545,7,4,7.88,7.764705882352941
Ligue_1,2019,a,0.471802,2.04225,4,8,13.628571428571428,6.966666666666667
Serie_A,2019,h,0.501251,0.857291,1,3,7.352941176470588,9.391304347826088
La_liga,2019,h,1.13873,1.74341,3,8,10.5,6.473684210526316
La_liga,2014,a,0.646477,2.35698,2,6,8.791666666666666,10.714285714285714
EPL,2015,h,0.487715,2.62768,5,9,9.0,13.5
Serie_A,2018,a,2.08573,2.35124,6,4,15.272727272727272,24.1
Ligue_1,2015,a,1.34081,1.81211,3,2,14.4,10.23076923076923
Serie_A,2018,a,2.53456,1.64928,8,10,11.333333333333334,6.4375
La_liga,2018,h,0.626716,0.030934,9,0,3.911764705882353,16.208333333333332
Ligue_1,2018,a,2.75884,0.337468,12,1,14.055555555555555,16.96551724137931
EPL,2016,a,1.13791,1.4282,3,9,6.896551724137931,11.428571428571429
EPL,2018,h,2.74266,0.630423,11,3,11.65,25.0
Bundesliga,2017,a,2.39084,2.11212,6,6,10.514285714285714,4.592592592592593
Bundesliga,2016,a,0.407808,0.489561,6,5,8.423076923076923,7.921052631578948
La_liga,2018,h,2.18907,0.470273,6,8,5.913043478260869,7.535714285714286
Serie_A,2016,h,1.6265,1.04637,4,2,7.064516129032258,8.458333333333334
La_liga,2019,h,1.27025,0.91393,8,5,9.857142857142858,10.923076923076923
Serie_A,2019,h,1.15966,0.77254,12,6,13.235294117647058,14.5625
Bundesliga,2014,a,0.466165,1.03797,7,7,16.571428571428573,3.357142857142857
La_liga,2018,h,1.0211,1.64539,4,13,6.2631578947368425,7.28
Bundesliga,2016,h,1.51059,0.546119,4,8,8.481481481481481,14.766666666666667
Bundesliga,2019,h,1.4209,1.60213,2,12,23.73684210526316,8.23076923076923
Ligue_1,2019,h,0.854411,1.09487,8,7,6.419354838709677,20.58823529411765
Bundesliga,2018,h,1.10941,1.02576,6,8,16.41176470588235,22.692307692307693
EPL,2018,h,0.639356,0.686806,4,2,11.526315789473683,10.444444444444445
EPL,2014,a,0.278076,1.16635,2,8,17.94736842105263,10.12
Ligue_1,2018,a,0.226702,2.5842,3,5,9.851851851851851,12.444444444444445
Serie_A,2016,a,2.03489,1.84761,9,5,10.857142857142858,26.846153846153847
Serie_A,2017,h,1.33893,0.875229,4,8,6.666666666666667,8.129032258064516
La_liga,2015,a,0.7886,1.67288,9,4,4.242424242424242,11.476190476190476
La_liga,2014,a,1.15464,2.64609,1,1,8.76,7.157894736842105
Serie_A,2019,h,2.6256,1.1259,16,6,18.214285714285715,7.826086956521739
La_liga,2019,a,0.826593,1.02791,4,8,4.833333333333333,11.038461538461538
Ligue_1,2014,a,0.791814,0.951469,4,7,14.566666666666666,6.75
Serie_A,2018,a,1.19042,1.04742,12,3,5.21875,7.923076923076923
Serie_A,2015,h,1.27504,1.86008,8,6,16.523809523809526,9.695652173913045
La_liga,2015,a,0.900436,0.512824,3,9,8.56,3.0
Bundesliga,2014,a,0.35348,3.81979,2,9,10.0,5.575
Bundesliga,2016,a,0.60487,0.696302,8,3,3.7222222222222223,19.24137931034483
EPL,2015,a,2.36216,1.81304,8,11,12.958333333333334,7.884615384615385
Bundesliga,2017,a,0.632526,2.48527,2,14,17.833333333333332,6.041666666666667
Ligue_1,2016,h,0.936859,0.325539,5,3,4.945945945945946,8.95
Bundesliga,2017,a,0.713622,1.83095,6,4,8.107142857142858,5.73469387755102
Bundesliga,2016,h,1.02606,0.261043,10,4,6.9393939393939394,10.421052631578949
EPL,2019,a,1.3364,0.365347,5,6,9.238095238095235,9.0
Bundesliga,2014,h,2.39464,0.609254,2,10,4.958333333333333,8.416666666666666
Ligue_1,2016,h,1.67479,2.87717,6,9,14.409090909090908,11.523809523809524
Bundesliga,2014,h,0.826395,0.853246,5,5,8.242424242424242,15.857142857142858
EPL,2017,a,2.0544,1.7986,9,2,9.0,8.185185185185185
La_liga,2019,h,2.8505,0.280826,7,2,7.962962962962963,7.761904761904762
La_liga,2019,h,0.701868,1.49572,10,8,9.894736842105264,11.68
Ligue_1,2018,h,1.21833,1.66998,4,4,11.2,7.387096774193548
Bundesliga,2016,a,1.39565,1.08513,4,2,4.3,7.973684210526316
Ligue_1,2017,h,1.49267,0.240852,2,3,17.80952380952381,16.928571428571427
Ligue_1,2017,h,2.47583,0.550401,2,7,11.0,8.130434782608695
La_liga,2014,a,0.67376,3.005,3,11,10.92,7.5
EPL,2019,h,0.585805,0.712899,7,2,12.375,11.12
EPL,2015,h,1.99917,0.694692,11,6,7.4375,18.53846153846154
Bundesliga,2018,a,0.302976,2.66818,5,18,35.25,7.7894736842105265
Serie_A,2014,h,1.9529,1.16854,9,4,7.708333333333333,21.157894736842103
La_liga,2017,a,0.816093,1.59207,0,7,15.88888888888889,19.714285714285715
EPL,2018,h,0.718394,2.00654,5,12,16.88888888888889,9.166666666666666
Serie_A,2018,a,0.885573,2.45713,12,5,10.0,19.846153846153847
Ligue_1,2014,a,0.18589,1.22982,1,2,7.026315789473684,4.2926829268292686
La_liga,2018,a,2.13661,2.1296,6,2,12.290322580645162,5.956521739130435
Serie_A,2016,h,1.74004,0.736729,4,6,9.192307692307692,8.703703703703704
Serie_A,2014,a,1.0594,1.79946,4,6,24.6,6.205882352941177
EPL,2016,h,1.09037,2.47484,7,5,6.909090909090909,14.772727272727272
Bundesliga,2019,a,3.06071,2.14428,20,3,6.294117647058823,33.53846153846154
Bundesliga,2019,h,1.04877,0.63998,5,1,13.583333333333334,17.333333333333332
Serie_A,2019,h,1.04247,1.93545,4,5,9.5,19.157894736842103
Bundesliga,2018,a,0.514375,0.700449,4,3,15.38888888888889,8.928571428571429
Bundesliga,2018,a,0.647326,1.54495,8,4,6.444444444444445,12.8125
La_liga,2018,a,0.564721,2.96039,1,10,14.333333333333334,6.53125
La_liga,2014,a,6.18696,0.433609,23,2,5.3478260869565215,25.214285714285715
Ligue_1,2017,a,0.736792,3.83243,3,7,6.904761904761905,6.7727272727272725
Serie_A,2018,h,2.03815,1.37576,9,3,5.186046511627907,13.38095238095238
EPL,2014,h,0.561966,1.49476,12,4,3.7083333333333335,11.0
Ligue_1,2019,h,1.08941,1.25101,6,5,13.869565217391305,23.375
Ligue_1,2017,h,0.762372,0.834402,2,6,7.173913043478261,8.709677419354838
EPL,2019,a,2.42749,0.723269,12,3,6.066666666666666,23.125
Serie_A,2015,a,1.9478,1.25861,7,8,7.3,6.861111111111111
Ligue_1,2019,h,0.508142,1.50948,4,3,10.608695652173912,7.5
EPL,2019,a,1.41019,0.754668,9,2,8.03225806451613,9.857142857142858
Ligue_1,2018,h,1.82361,1.00941,3,4,13.291666666666666,5.588235294117647
Bundesliga,2016,h,0.574065,1.37608,4,7,6.2105263157894735,5.911764705882353
Ligue_1,2014,a,0.464606,0.668915,3,4,12.5,6.4
EPL,2018,a,0.658049,2.60435,2,12,14.470588235294118,8.588235294117647
EPL,2016,h,1.71303,0.650942,9,5,13.37037037037037,9.565217391304348
Ligue_1,2018,h,0.676429,1.54415,7,5,10.74074074074074,6.12
La_liga,2015,h,0.878256,0.933564,10,5,4.282051282051282,7.8
La_liga,2018,h,1.02096,0.983427,7,3,5.681818181818182,13.375
La_liga,2014,a,4.6084,1.8275,21,2,8.142857142857142,10.488888888888887
Serie_A,2015,a,0.99328,0.873952,7,3,8.444444444444445,19.705882352941178
Serie_A,2016,h,0.642388,0.731228,2,4,11.0,10.636363636363637
Serie_A,2014,h,1.0464,0.159402,11,1,4.8,20.125
Bundesliga,2016,h,3.31063,0.599753,13,3,5.074074074074074,12.46875
La_liga,2014,h,1.4608,0.377042,1,0,5.161290322580645,12.045454545454543
EPL,2014,h,1.82436,3.03274,3,13,9.166666666666666,8.961538461538462
Bundesliga,2018,h,1.74712,0.728652,6,3,7.727272727272727,6.225806451612903
Ligue_1,2014,h,2.32341,0.0757702,6,1,4.073170731707317,12.966666666666669
Bundesliga,2018,h,0.961029,2.85445,0,12,21.0,7.809523809523809
Bundesliga,2019,a,1.0173,4.05804,3,15,21.047619047619047,5.454545454545454
Serie_A,2016,h,0.396952,0.620617,8,3,9.736842105263158,13.304347826086955
EPL,2015,h,2.06737,1.86591,3,11,11.63157894736842,5.454545454545454
Ligue_1,2018,h,1.19865,1.48671,2,5,22.3125,8.55
Bundesliga,2017,a,2.01034,0.968124,3,10,17.5,6.0
Serie_A,2016,h,3.58331,0.819314,12,4,7.0,6.448275862068965
Ligue_1,2017,h,0.285736,2.02971,5,13,24.105263157894736,4.424242424242424
Ligue_1,2014,h,1.50095,0.550295,1,4,6.32,4.896551724137931
Serie_A,2014,h,0.996123,0.265528,7,1,16.454545454545453,19.764705882352946
Serie_A,2019,h,0.592135,1.16883,5,4,21.357142857142858,17.3125
EPL,2018,h,2.37896,1.15114,7,10,9.782608695652174,6.555555555555555
Ligue_1,2014,h,2.21733,1.23269,5,1,6.461538461538462,11.0
Bundesliga,2016,a,0.228928,3.61743,1,12,21.47826086956522,5.653846153846154
Ligue_1,2014,a,0.983897,1.6268,7,7,6.967741935483871,12.263157894736842
Bundesliga,2015,a,0.842565,0.787942,2,8,21.166666666666668,12.041666666666666
Ligue_1,2016,a,0.762376,1.4366,4,4,17.8,9.208333333333334
Serie_A,2015,h,0.68967,1.2492,5,5,3.935483870967742,9.266666666666667
La_liga,2018,a,2.04379,2.16463,4,11,11.421052631578949,11.173913043478262
EPL,2015,h,1.7224,0.11543,4,1,9.161290322580646,14.733333333333333
Serie_A,2019,h,2.51678,1.6953,12,2,6.0285714285714285,11.32
Ligue_1,2017,a,0.641757,1.22063,3,9,9.275862068965518,4.545454545454546
EPL,2015,a,0.862828,2.1406,4,10,11.592592592592592,7.64
Serie_A,2017,a,1.65958,1.50276,13,2,4.3478260869565215,14.5
La_liga,2016,a,2.43993,0.730002,14,3,14.0,8.560975609756097
La_liga,2014,h,0.766293,1.07012,1,5,9.0,5.28125
Serie_A,2014,h,0.640726,2.33933,6,5,10.68421052631579,15.166666666666666
Ligue_1,2015,a,0.358858,2.98014,2,9,8.0625,9.307692307692308
La_liga,2015,a,0.944878,0.574748,4,5,13.55,7.882352941176471
Bundesliga,2019,h,1.30274,1.42745,2,8,11.571428571428571,10.285714285714286
Serie_A,2017,a,1.09462,0.551736,7,9,9.416666666666666,11.666666666666666
Bundesliga,2017,a,0.362785,1.84628,7,9,5.473684210526316,4.8108108108108105
Ligue_1,2018,a,1.64491,1.13389,7,7,12.142857142857142,10.954545454545457
EPL,2014,a,1.43061,1.86698,3,5,8.863636363636363,6.5
EPL,2017,a,0.566845,0.270313,3,4,10.384615384615383,7.2
Ligue_1,2015,h,0.361017,1.03623,2,4,8.444444444444445,10.807692307692308
Serie_A,2014,a,0.270521,0.74162,3,6,10.263157894736842,8.44
Bundesliga,2015,h,0.326706,1.3026,3,9,9.625,2.6956521739130435
Ligue_1,2016,a,1.40415,0.87338,3,7,6.766666666666667,8.863636363636363
La_liga,2014,h,0.896143,0.594573,1,1,6.166666666666667,13.2
La_liga,2019,h,0.820376,0.816384,5,3,3.85,6.176470588235294
Serie_A,2016,a,1.02749,2.00611,8,11,7.56,15.88888888888889
Ligue_1,2017,h,0.712298,1.53095,1,4,9.346153846153848,9.708333333333334
La_liga,2015,a,1.20246,2.45563,11,7,6.925,8.676470588235293
Serie_A,2019,a,0.766675,2.45867,3,12,12.5,6.526315789473684
Serie_A,2018,a,0.582587,1.3605,7,7,20.904761904761905,11.428571428571429
Ligue_1,2015,h,0.825199,0.440985,8,3,4.181818181818182,13.636363636363637
Bundesliga,2018,h,2.35613,0.850368,9,5,10.882352941176473,9.692307692307692
Serie_A,2017,h,1.44376,0.25283,13,3,5.863636363636363,24.6
EPL,2018,h,0.673382,1.45314,3,7,15.041666666666666,6.576923076923077
EPL,2018,h,2.59305,0.676348,10,0,6.357142857142857,11.0
Bundesliga,2019,a,0.72047,3.34597,2,8,20.35,5.354838709677419
Serie_A,2017,a,1.07966,1.85241,4,7,13.076923076923077,6.25
La_liga,2014,a,0.406262,2.96514,3,4,6.523809523809524,5.578947368421052
Ligue_1,2018,a,1.18633,1.68774,2,4,8.742857142857142,5.25
La_liga,2017,h,0.540004,1.22268,3,5,16.647058823529413,12.1875
Ligue_1,2015,a,1.23003,0.467749,4,3,12.757575757575758,8.13888888888889
La_liga,2017,h,1.83153,1.55654,2,13,8.083333333333334,5.222222222222222
La_liga,2019,h,2.6027,2.14787,3,2,5.225806451612903,8.19047619047619
Serie_A,2014,h,1.22732,0.975768,5,10,7.071428571428571,10.2
La_liga,2017,a,1.637,1.09053,4,4,6.0625,6.153846153846154
Serie_A,2019,a,1.25078,0.885308,3,8,8.538461538461538,9.041666666666666
Serie_A,2017,h,1.89115,1.19663,13,2,5.291666666666667,27.0
EPL,2019,a,2.62349,0.782104,8,7,7.590909090909091,8.941176470588236
Ligue_1,2018,h,3.31397,0.227017,5,3,7.64,12.68
Ligue_1,2016,h,0.654212,1.59306,3,3,21.428571428571427,9.291666666666666
Serie_A,2017,h,0.8584,0.397877,5,3,8.157894736842104,13.36
La_liga,2016,a,1.00363,3.08909,9,7,6.8125,18.25
Bundesliga,2016,h,1.20548,0.577284,6,1,10.115384615384617,11.0
EPL,2015,a,2.75469,0.929319,4,6,11.666666666666666,11.090909090909092
Ligue_1,2014,a,0.282065,0.21106,1,3,12.26923076923077,6.52
Ligue_1,2018,a,0.412006,1.74452,6,7,11.035714285714286,4.5625
EPL,2019,h,1.5033,1.8051,9,9,13.578947368421051,8.833333333333334
La_liga,2019,a,0.379757,0.819412,4,4,9.192307692307692,14.0
Serie_A,2017,h,4.1035,0.374815,11,1,4.7631578947368425,15.08695652173913
EPL,2016,a,1.03696,2.10698,3,6,21.428571428571427,8.521739130434783
La_liga,2018,h,1.07992,0.146851,4,7,7.62962962962963,5.975609756097561
EPL,2016,a,0.974014,2.659,8,12,12.947368421052632,4.882352941176471
EPL,2017,a,0.0554802,2.14257,0,16,31.6,6.428571428571429
Ligue_1,2017,a,0.5552,3.19464,2,11,13.666666666666666,7.2
EPL,2016,h,1.4438,1.32952,23,6,20.428571428571427,14.9375
Bundesliga,2015,h,0.310362,2.21151,3,12,17.285714285714285,8.391304347826088
Serie_A,2015,a,0.552993,1.59672,4,5,14.869565217391305,7.967741935483871
EPL,2018,h,0.339087,2.16389,7,13,6.285714285714286,13.058823529411764
Serie_A,2019,h,1.2071,2.66863,4,12,11.75,5.148148148148148
Bundesliga,2018,h,1.72126,2.74717,9,9,7.208333333333333,8.617647058823529
Bundesliga,2017,a,1.0397,1.31728,9,3,8.575757575757576,14.44
Bundesliga,2015,a,2.93125,3.08569,8,6,4.411764705882353,8.625
Bundesliga,2018,a,1.05775,3.34179,6,10,17.625,13.166666666666666
La_liga,2015,h,2.23504,1.8428,7,9,9.0,6.84375
Bundesliga,2016,a,1.13052,1.36149,0,5,7.0,5.2727272727272725
La_liga,2016,a,1.02708,2.81655,2,15,30.666666666666668,8.090909090909092
La_liga,2016,h,1.21595,0.205225,2,3,6.823529411764706,5.2407407407407405
Serie_A,2017,h,1.89299,1.30579,2,1,11.411764705882351,9.818181818181818
EPL,2014,h,1.31375,0.901889,11,7,17.0,18.22222222222222
Ligue_1,2019,h,1.87224,0.553506,5,3,8.619047619047619,13.375
Serie_A,2017,a,1.95792,1.28824,11,2,11.3,20.6875
Ligue_1,2014,a,3.1736,1.20949,6,4,23.1,9.419354838709678
EPL,2015,a,0.169425,0.735185,1,7,13.6,9.789473684210526
Serie_A,2014,h,2.91017,1.38613,5,6,5.285714285714286,9.37037037037037
EPL,2016,a,0.609893,1.5186,5,6,17.41176470588235,6.25
Ligue_1,2018,h,1.58473,0.614797,7,2,6.588235294117647,15.125
La_liga,2016,a,0.286692,1.30492,6,8,9.241379310344827,10.666666666666666
Serie_A,2016,a,0.665026,0.22903,1,2,10.178571428571429,12.56
EPL,2015,a,0.595472,2.53086,1,3,8.181818181818182,9.454545454545457
EPL,2014,a,1.85067,1.62116,10,6,10.064516129032258,8.541666666666666
Ligue_1,2014,h,0.716553,1.33877,7,5,9.521739130434783,8.346153846153847
Serie_A,2017,h,1.32723,1.60459,5,9,11.19047619047619,5.088235294117647
Ligue_1,2014,a,0.585605,2.5562,1,7,8.333333333333334,10.391304347826088
EPL,2016,a,1.32952,1.4438,6,23,14.9375,20.428571428571427
Bundesliga,2017,a,1.31181,1.58577,4,5,6.96,8.241379310344827
La_liga,2019,h,4.28236,1.0224,42,2,5.777777777777778,20.23529411764705
Ligue_1,2014,h,1.12373,0.348437,4,2,7.655172413793103,10.794117647058824
Serie_A,2014,a,1.52805,2.08375,4,11,9.678571428571429,4.814814814814815
Ligue_1,2014,a,1.15876,1.69568,3,8,8.38888888888889,4.2
EPL,2015,a,1.03499,0.839028,3,7,8.32258064516129,7.633333333333334
Serie_A,2019,h,2.0568,1.29075,4,2,13.08,14.23076923076923
Ligue_1,2014,h,0.342817,1.72686,1,3,7.0,9.24
EPL,2018,a,2.76885,0.206731,19,5,13.941176470588236,11.44
Bundesliga,2019,h,1.96916,3.1298,4,7,10.75,5.555555555555555
Serie_A,2019,a,1.11878,1.43717,5,12,9.366666666666667,7.875
EPL,2019,a,0.449161,0.856107,7,10,5.838709677419355,10.318181818181818
La_liga,2014,h,0.452668,0.385966,6,2,4.53125,9.96
EPL,2019,h,1.61884,1.18825,13,1,4.115384615384615,19.6875
La_liga,2016,h,1.58988,0.771423,5,4,9.090909090909092,8.71875
Bundesliga,2016,a,0.696828,1.9556,4,12,21.45833333333333,5.333333333333333
Ligue_1,2019,h,1.15176,0.413632,1,3,6.814814814814815,8.03448275862069
EPL,2019,a,2.34436,1.7413,14,6,7.958333333333333,18.428571428571427
Ligue_1,2014,h,2.68262,2.60595,8,6,6.777777777777778,17.125
EPL,2014,h,0.678924,0.222999,11,2,6.25,10.46875
EPL,2017,a,2.8773,1.13045,8,2,8.586206896551724,16.27777777777778
